ALPH,Main,Season 7,7,Bordeaux Bewear,Natchez Trace Naganadels,Natchez Trace Naganadels,0,6,https://replay.pokemonshowdown.com/gen7anythinggoes-931922711
ALPH,Main,Season 7,7,London Umbreons,Los Lombres Hermanos,London Umbreons,6,0,https://replay.pokemonshowdown.com/gen7anythinggoes-933721921
ALPH,Main,Season 7,7,Uprising Flygon,Niagra Gengars,Niagra Gengars,0,6,http://replay.pokemonshowdown.com/gen7anythinggoes-933186396
ALPH,Main,Season 7,7,Xerneas Funhouse,Atlanta Haunters,Xerneas Funhouse,2,0,http://replay.pokemonshowdown.com/gen7anythinggoes-933568471
ALPH,Main,Season 7,Playoffs Quarterfinals,Natchez Trace Naganadels,Ottowa Nidokings,Natchez Trace Naganadels,1,0,http://replay.pokemonshowdown.com/gen7anythinggoes-940620684
ALPH,Main,Season 7,Playoffs Quarterfinals,San Antonio Espurrs,South Ajax Starmies,San Antonio Espurrs,3,0,http://replay.pokemonshowdown.com/gen7anythinggoes-941069378
ALPH,Main,Season 7,Playoffs Quarterfinals,Bordeaux Bewear,Uprising Flygon,Bordeaux Bewear,5,0,http://replay.pokemonshowdown.com/gen7anythinggoes-942261359
ALPH,Main,Season 7,Playoffs Quarterfinals,Cladchup Buluswines,London Umbreons,Cladchup Buluswines,3,0,http://replay.pokemonshowdown.com/gen7anythinggoes-942768641
ALPH,Main,Season 7,7,Richmond Reuniclus,Gotham City Gothitelles,Richmond Reuniclus,6,0,http://replay.pokemonshowdown.com/gen7anythinggoes-937527643
ALPH,Main,Season 7,2,Los Lombres Hermanos,Gotham City Gothitelles,Gotham City Gothitelles,0,4,Unavailable
Cascade Draft League,Masters,Season 6,2,Colorado Mamoswine,Pillars of Tahoma,Pillars of Tahoma,0,3,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-66363
ALPH,Main,Season 7,Playoffs Semifinals,San Antonio Espurrs,Natchez Trace Naganadels,San Antonio Espurrs,1,0,http://replay.pokemonshowdown.com/gen7anythinggoes-943805712
ALPH,Main,Season 7,Playoffs Finals,Cladchup Buluswines,San Antonio Espurrs,Cladchup Buluswines,5,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-69287
Cascade Draft League,Masters,Season 6,3,Pillars of Tahoma,Dallas Darmanitans,Pillars of Tahoma,4,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-67392
Cascade Draft League,Masters,Season 6,4,Vegas Night Marchers,Atlanta Haunters,Vegas Night Marchers,5,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-69804
Cascade Draft League,Masters,Season 6,4,Dallas Darmanitans,Amestrian Absols,Dallas Darmanitans,5,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-70311
Cascade Draft League,Masters,Season 6,5,The Arctic Mankeys,Bordeaux Bewear,The Arctic Mankeys,3,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-70868
Cascade Draft League,Masters,Season 6,5,Amestrian Absols,Solid Snivy's Squad,Solid Snivy's Squad,0,2,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-71319
Cascade Draft League,Masters,Season 6,5,Guardian Glaceons,La Tuque Xatus,La Tuque Xatus,0,3,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-71907
Cascade Draft League,Masters,Season 6,6,Colorado Mamoswine,Richmond Reuniclus,Colorado Mamoswine,4,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-72265
Cascade Draft League,Masters,Season 6,Playoffs Finals,Spheal With It,The Arctic Mankeys,Spheal With It,5,0,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-79431
Cascade Draft League,Masters,Season 6,4,Spheal With It,Whiscash Wanderers,Whiscash Wanderers,0,6,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-69526
Cascade Draft League,Masters,Season 6,3,Whiscash Wanderers,La Tuque Xatus,La Tuque Xatus,0,3,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-67381
Cascade Draft League,Masters,Season 6,3,Guardian Glaceons,44th's Fire Blasts,44th's Fire Blasts,0,5,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-67906
Cascade Draft League,Masters,Season 6,3,El Centro Eccentrics,Atlanta Haunters,Atlanta Haunters,0,1,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-67933
Cascade Draft League,Masters,Season 6,2,Dallas Darmanitans,The Arctic Mankeys,The Arctic Mankeys,0,1,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-65157
Cascade Draft League,Masters,Season 6,4,La Tuque Xatus,44th's Fire Blasts,44th's Fire Blasts,0,4,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-70152
Cascade Draft League,Masters,Season 6,2,Guardian Glaceons,Whiscash Wanderers,Whiscash Wanderers,0,2,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-65541
Cascade Draft League,Masters,Season 6,5,Dallas Darmanitans,Colorado Mamoswine,Dallas Darmanitans,4,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-70854
Cascade Draft League,Masters,Season 6,5,El Centro Eccentrics,Whiscash Wanderers,Whiscash Wanderers,0,1,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-71131
Cascade Draft League,Masters,Season 6,4,The Arctic Mankeys,Pillars of Tahoma,The Arctic Mankeys,5,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-69262
Cascade Draft League,Masters,Season 6,5,Richmond Reuniclus,Pillars of Tahoma,Richmond Reuniclus,4,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-71413
Cascade Draft League,Masters,Season 6,5,44th's Fire Blasts,Vegas Night Marchers,44th's Fire Blasts,1,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-71816
Cascade Draft League,Masters,Season 6,6,Amestrian Absols,The Arctic Mankeys,The Arctic Mankeys,0,3,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-72656
Cascade Draft League,Masters,Season 6,6,44th's Fire Blasts,Spheal With It,Spheal With It,0,2,https://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-73248
Cascade Draft League,Masters,Season 6,1,The Arctic Mankeys,Richmond Reuniclus,The Arctic Mankeys,2,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-63734
Cascade Draft League,Masters,Season 6,1,Dallas Darmanitans,Bordeaux Bewear,Dallas Darmanitans,5,0,http://replay.pokemonshowdown.com/draftfrontier-gen7draftleaguetier-63805
